seed,program,generation,status,detail,repaired,runtime_ms
6,gen3_selective_reserve_aggressive,3,ok,,False,0.045
6,gen3_selective_reserve_balanced,3,ok,,False,0.04
6,gen3_selective_reserve_mild,3,ok,,False,0.034
6,gen3_zone_antichain,3,ok,,False,0.047
7,gen1_best_fit_decreasing,1,ok,,False,0.032
7,gen1_karmarkar_karp_pairs,1,ok,,False,0.047
7,gen1_lpt_first_fit,1,ok,,False,0.019
7,gen1_marginal_cost_greedy,1,ok,,False,0.024
7,gen1_worst_fit_balance,1,ok,,False,0.019
7,gen1_zone_blocks,1,ok,,False,0.016
7,gen2_pessimistic_alpha_pack,2,ok,,False,0.022
7,gen2_tail_swap_local_search,2,ok,,False,0.071
7,gen2_two_tier_shift,2,ok,,False,0.022
7,gen2_variance_aware_bestfit,2,ok,,False,0.077
7,gen2_volatility_reserve,2,ok,,False,0.023
7,gen2_zone_diversify,2,ok,,False,0.037
7,gen3_exposure_budget,3,ok,,False,0.03
7,gen3_marginal_tail_cost,3,ok,,False,0.054
7,gen3_selective_reserve_aggressive,3,ok,,False,0.043
7,gen3_selective_reserve_balanced,3,ok,,False,0.04
7,gen3_selective_reserve_mild,3,ok,,False,0.041
7,gen3_zone_antichain,3,ok,,False,0.045
8,gen1_best_fit_decreasing,1,ok,,False,0.023
8,gen1_karmarkar_karp_pairs,1,ok,,False,0.043
8,gen1_lpt_first_fit,1,ok,,False,0.019
8,gen1_marginal_cost_greedy,1,ok,,False,0.026
8,gen1_worst_fit_balance,1,ok,,False,0.02
8,gen1_zone_blocks,1,ok,,False,0.015
8,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
8,gen2_tail_swap_local_search,2,ok,,False,0.059
8,gen2_two_tier_shift,2,ok,,False,0.023
8,gen2_variance_aware_bestfit,2,ok,,False,0.068
8,gen2_volatility_reserve,2,ok,,False,0.023
8,gen2_zone_diversify,2,ok,,False,0.039
8,gen3_exposure_budget,3,ok,,False,0.024
8,gen3_marginal_tail_cost,3,ok,,False,0.055
8,gen3_selective_reserve_aggressive,3,ok,,False,0.038
8,gen3_selective_reserve_balanced,3,ok,,False,0.036
8,gen3_selective_reserve_mild,3,ok,,False,0.036
8,gen3_zone_antichain,3,ok,,False,0.045
9,gen1_best_fit_decreasing,1,ok,,False,0.025
9,gen1_karmarkar_karp_pairs,1,ok,,False,0.041
9,gen1_lpt_first_fit,1,ok,,False,0.019
9,gen1_marginal_cost_greedy,1,ok,,False,0.025
9,gen1_worst_fit_balance,1,ok,,False,0.02
9,gen1_zone_blocks,1,ok,,False,0.016
9,gen2_pessimistic_alpha_pack,2,ok,,False,0.026
9,gen2_tail_swap_local_search,2,ok,,False,0.079
9,gen2_two_tier_shift,2,ok,,False,0.023
9,gen2_variance_aware_bestfit,2,ok,,False,0.083
9,gen2_volatility_reserve,2,ok,,False,0.024
9,gen2_zone_diversify,2,ok,,False,0.039
9,gen3_exposure_budget,3,ok,,False,0.033
9,gen3_marginal_tail_cost,3,ok,,False,0.05
9,gen3_selective_reserve_aggressive,3,ok,,False,0.049
9,gen3_selective_reserve_balanced,3,ok,,False,0.047
9,gen3_selective_reserve_mild,3,ok,,False,0.043
9,gen3_zone_antichain,3,ok,,False,0.052
10,gen1_best_fit_decreasing,1,ok,,False,0.031
10,gen1_karmarkar_karp_pairs,1,ok,,False,0.044
10,gen1_lpt_first_fit,1,ok,,False,0.019
10,gen1_marginal_cost_greedy,1,ok,,False,0.025
10,gen1_worst_fit_balance,1,ok,,False,0.02
10,gen1_zone_blocks,1,ok,,False,0.016
10,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
10,gen2_tail_swap_local_search,2,ok,,False,0.071
10,gen2_two_tier_shift,2,ok,,False,0.02
10,gen2_variance_aware_bestfit,2,ok,,False,0.078
10,gen2_volatility_reserve,2,ok,,False,0.025
10,gen2_zone_diversify,2,ok,,False,0.041
10,gen3_exposure_budget,3,ok,,False,0.033
10,gen3_marginal_tail_cost,3,ok,,False,0.053
10,gen3_selective_reserve_aggressive,3,ok,,False,0.045
10,gen3_selective_reserve_balanced,3,ok,,False,0.04
10,gen3_selective_reserve_mild,3,ok,,False,0.038
10,gen3_zone_antichain,3,ok,,False,0.053
11,gen1_best_fit_decreasing,1,ok,,False,0.024
11,gen1_karmarkar_karp_pairs,1,ok,,False,0.042
11,gen1_lpt_first_fit,1,ok,,False,0.019
11,gen1_marginal_cost_greedy,1,ok,,False,0.025
11,gen1_worst_fit_balance,1,ok,,False,0.019
11,gen1_zone_blocks,1,ok,,False,0.014
11,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
11,gen2_tail_swap_local_search,2,ok,,False,0.076
11,gen2_two_tier_shift,2,ok,,False,0.022
11,gen2_variance_aware_bestfit,2,ok,,False,0.074
11,gen2_volatility_reserve,2,ok,,False,0.023
11,gen2_zone_diversify,2,ok,,False,0.039
11,gen3_exposure_budget,3,ok,,False,0.031
11,gen3_marginal_tail_cost,3,ok,,False,0.054
11,gen3_selective_reserve_aggressive,3,ok,,False,0.043
11,gen3_selective_reserve_balanced,3,ok,,False,0.04
11,gen3_selective_reserve_mild,3,ok,,False,0.042
11,gen3_zone_antichain,3,ok,,False,0.054
12,gen1_best_fit_decreasing,1,ok,,False,0.024
12,gen1_karmarkar_karp_pairs,1,ok,,False,0.042
12,gen1_lpt_first_fit,1,ok,,False,0.019
12,gen1_marginal_cost_greedy,1,ok,,False,0.024
12,gen1_worst_fit_balance,1,ok,,False,0.019
12,gen1_zone_blocks,1,ok,,False,0.014
12,gen2_pessimistic_alpha_pack,2,ok,,False,0.022
12,gen2_tail_swap_local_search,2,ok,,False,0.085
12,gen2_two_tier_shift,2,ok,,False,0.023
12,gen2_variance_aware_bestfit,2,ok,,False,0.079
12,gen2_volatility_reserve,2,ok,,False,0.026
12,gen2_zone_diversify,2,ok,,False,0.041
12,gen3_exposure_budget,3,ok,,False,0.03
12,gen3_marginal_tail_cost,3,ok,,False,0.051
12,gen3_selective_reserve_aggressive,3,ok,,False,0.042
12,gen3_selective_reserve_balanced,3,ok,,False,0.034
12,gen3_selective_reserve_mild,3,ok,,False,0.037
12,gen3_zone_antichain,3,ok,,False,0.049
13,gen1_best_fit_decreasing,1,ok,,False,0.025
13,gen1_karmarkar_karp_pairs,1,ok,,False,0.045
13,gen1_lpt_first_fit,1,ok,,False,0.019
13,gen1_marginal_cost_greedy,1,ok,,False,0.025
13,gen1_worst_fit_balance,1,ok,,False,0.02
13,gen1_zone_blocks,1,ok,,False,0.015
13,gen2_pessimistic_alpha_pack,2,ok,,False,0.024
13,gen2_tail_swap_local_search,2,ok,,False,0.086
13,gen2_two_tier_shift,2,ok,,False,0.024
13,gen2_variance_aware_bestfit,2,ok,,False,0.082
13,gen2_volatility_reserve,2,ok,,False,0.026
13,gen2_zone_diversify,2,ok,,False,0.041
13,gen3_exposure_budget,3,ok,,False,0.036
13,gen3_marginal_tail_cost,3,ok,,False,0.054
13,gen3_selective_reserve_aggressive,3,ok,,False,0.163
13,gen3_selective_reserve_balanced,3,ok,,False,0.046
13,gen3_selective_reserve_mild,3,ok,,False,0.044
13,gen3_zone_antichain,3,ok,,False,0.054
14,gen1_best_fit_decreasing,1,ok,,False,0.024
14,gen1_karmarkar_karp_pairs,1,ok,,False,0.045
14,gen1_lpt_first_fit,1,ok,,False,0.019
14,gen1_marginal_cost_greedy,1,ok,,False,0.024
14,gen1_worst_fit_balance,1,ok,,False,0.019
14,gen1_zone_blocks,1,ok,,False,0.015
14,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
14,gen2_tail_swap_local_search,2,ok,,False,0.081
14,gen2_two_tier_shift,2,ok,,False,0.023
14,gen2_variance_aware_bestfit,2,ok,,False,0.081
14,gen2_volatility_reserve,2,ok,,False,0.026
14,gen2_zone_diversify,2,ok,,False,0.042
14,gen3_exposure_budget,3,ok,,False,0.035
14,gen3_marginal_tail_cost,3,ok,,False,0.054
14,gen3_selective_reserve_aggressive,3,ok,,False,0.049
14,gen3_selective_reserve_balanced,3,ok,,False,0.043
14,gen3_selective_reserve_mild,3,ok,,False,0.044
14,gen3_zone_antichain,3,ok,,False,0.049
15,gen1_best_fit_decreasing,1,ok,,False,0.024
15,gen1_karmarkar_karp_pairs,1,ok,,False,0.045
15,gen1_lpt_first_fit,1,ok,,False,0.017
15,gen1_marginal_cost_greedy,1,ok,,False,0.024
15,gen1_worst_fit_balance,1,ok,,False,0.02
15,gen1_zone_blocks,1,ok,,False,0.015
15,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
15,gen2_tail_swap_local_search,2,ok,,False,0.074
15,gen2_two_tier_shift,2,ok,,False,0.022
15,gen2_variance_aware_bestfit,2,ok,,False,0.074
15,gen2_volatility_reserve,2,ok,,False,0.025
15,gen2_zone_diversify,2,ok,,False,0.038
15,gen3_exposure_budget,3,ok,,False,0.03
15,gen3_marginal_tail_cost,3,ok,,False,0.049
15,gen3_selective_reserve_aggressive,3,ok,,False,0.041
15,gen3_selective_reserve_balanced,3,ok,,False,0.037
15,gen3_selective_reserve_mild,3,ok,,False,0.036
15,gen3_zone_antichain,3,ok,,False,0.047
16,gen1_best_fit_decreasing,1,ok,,False,0.022
16,gen1_karmarkar_karp_pairs,1,ok,,False,0.045
16,gen1_lpt_first_fit,1,ok,,False,0.019
16,gen1_marginal_cost_greedy,1,ok,,False,0.023
16,gen1_worst_fit_balance,1,ok,,False,0.02
16,gen1_zone_blocks,1,ok,,False,0.015
16,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
16,gen2_tail_swap_local_search,2,ok,,False,0.081
16,gen2_two_tier_shift,2,ok,,False,0.023
16,gen2_variance_aware_bestfit,2,ok,,False,0.084
16,gen2_volatility_reserve,2,ok,,False,0.028
16,gen2_zone_diversify,2,ok,,False,0.046
16,gen3_exposure_budget,3,ok,,False,0.037
16,gen3_marginal_tail_cost,3,ok,,False,0.058
16,gen3_selective_reserve_aggressive,3,ok,,False,0.049
16,gen3_selective_reserve_balanced,3,ok,,False,0.049
16,gen3_selective_reserve_mild,3,ok,,False,0.04
16,gen3_zone_antichain,3,ok,,False,0.054
17,gen1_best_fit_decreasing,1,ok,,False,0.022
17,gen1_karmarkar_karp_pairs,1,ok,,False,0.047
17,gen1_lpt_first_fit,1,ok,,False,0.019
17,gen1_marginal_cost_greedy,1,ok,,False,0.025
17,gen1_worst_fit_balance,1,ok,,False,0.018
17,gen1_zone_blocks,1,ok,,False,0.015
17,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
17,gen2_tail_swap_local_search,2,ok,,False,0.081
17,gen2_two_tier_shift,2,ok,,False,0.022
17,gen2_variance_aware_bestfit,2,ok,,False,0.075
17,gen2_volatility_reserve,2,ok,,False,0.025
17,gen2_zone_diversify,2,ok,,False,0.038
17,gen3_exposure_budget,3,ok,,False,0.031
17,gen3_marginal_tail_cost,3,ok,,False,0.056
17,gen3_selective_reserve_aggressive,3,ok,,False,0.096
17,gen3_selective_reserve_balanced,3,ok,,False,0.037
17,gen3_selective_reserve_mild,3,ok,,False,0.042
17,gen3_zone_antichain,3,ok,,False,0.048
18,gen1_best_fit_decreasing,1,ok,,False,0.022
18,gen1_karmarkar_karp_pairs,1,ok,,False,0.045
18,gen1_lpt_first_fit,1,ok,,False,0.019
18,gen1_marginal_cost_greedy,1,ok,,False,0.022
18,gen1_worst_fit_balance,1,ok,,False,0.02
18,gen1_zone_blocks,1,ok,,False,0.016
18,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
18,gen2_tail_swap_local_search,2,ok,,False,0.079
18,gen2_two_tier_shift,2,ok,,False,0.023
18,gen2_variance_aware_bestfit,2,ok,,False,0.078
18,gen2_volatility_reserve,2,ok,,False,0.026
18,gen2_zone_diversify,2,ok,,False,0.042
18,gen3_exposure_budget,3,ok,,False,0.033
18,gen3_marginal_tail_cost,3,ok,,False,0.051
18,gen3_selective_reserve_aggressive,3,ok,,False,0.045
18,gen3_selective_reserve_balanced,3,ok,,False,0.045
18,gen3_selective_reserve_mild,3,ok,,False,0.036
18,gen3_zone_antichain,3,ok,,False,0.052
19,gen1_best_fit_decreasing,1,ok,,False,0.024
19,gen1_karmarkar_karp_pairs,1,ok,,False,0.046
19,gen1_lpt_first_fit,1,ok,,False,0.019
19,gen1_marginal_cost_greedy,1,ok,,False,0.024
19,gen1_worst_fit_balance,1,ok,,False,0.02
19,gen1_zone_blocks,1,ok,,False,0.015
19,gen2_pessimistic_alpha_pack,2,ok,,False,0.021
19,gen2_tail_swap_local_search,2,ok,,False,0.075
19,gen2_two_tier_shift,2,ok,,False,0.023
19,gen2_variance_aware_bestfit,2,ok,,False,0.075
19,gen2_volatility_reserve,2,ok,,False,0.025
19,gen2_zone_diversify,2,ok,,False,0.042
19,gen3_exposure_budget,3,ok,,False,0.028
19,gen3_marginal_tail_cost,3,ok,,False,0.054
19,gen3_selective_reserve_aggressive,3,ok,,False,0.041
19,gen3_selective_reserve_balanced,3,ok,,False,0.04
19,gen3_selective_reserve_mild,3,ok,,False,0.037
19,gen3_zone_antichain,3,ok,,False,0.054
20,gen1_best_fit_decreasing,1,ok,,False,0.023
20,gen1_karmarkar_karp_pairs,1,ok,,False,0.046
20,gen1_lpt_first_fit,1,ok,,False,0.018
20,gen1_marginal_cost_greedy,1,ok,,False,0.025
20,gen1_worst_fit_balance,1,ok,,False,0.019
20,gen1_zone_blocks,1,ok,,False,0.015
20,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
20,gen2_tail_swap_local_search,2,ok,,False,0.071
20,gen2_two_tier_shift,2,ok,,False,0.019
20,gen2_variance_aware_bestfit,2,ok,,False,0.074
20,gen2_volatility_reserve,2,ok,,False,0.025
20,gen2_zone_diversify,2,ok,,False,0.041
20,gen3_exposure_budget,3,ok,,False,0.028
20,gen3_marginal_tail_cost,3,ok,,False,0.054
20,gen3_selective_reserve_aggressive,3,ok,,False,0.042
20,gen3_selective_reserve_balanced,3,ok,,False,0.035
20,gen3_selective_reserve_mild,3,ok,,False,0.038
20,gen3_zone_antichain,3,ok,,False,0.046
21,gen1_best_fit_decreasing,1,ok,,False,0.024
21,gen1_karmarkar_karp_pairs,1,ok,,False,0.046
21,gen1_lpt_first_fit,1,ok,,False,0.018
21,gen1_marginal_cost_greedy,1,ok,,False,0.025
21,gen1_worst_fit_balance,1,ok,,False,0.017
21,gen1_zone_blocks,1,ok,,False,0.015
21,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
21,gen2_tail_swap_local_search,2,ok,,False,0.077
21,gen2_two_tier_shift,2,ok,,False,0.022
21,gen2_variance_aware_bestfit,2,ok,,False,0.075
21,gen2_volatility_reserve,2,ok,,False,0.025
21,gen2_zone_diversify,2,ok,,False,0.041
21,gen3_exposure_budget,3,ok,,False,0.034
21,gen3_marginal_tail_cost,3,ok,,False,0.054
21,gen3_selective_reserve_aggressive,3,ok,,False,0.097
21,gen3_selective_reserve_balanced,3,ok,,False,0.041
21,gen3_selective_reserve_mild,3,ok,,False,0.037
21,gen3_zone_antichain,3,ok,,False,0.047
22,gen1_best_fit_decreasing,1,ok,,False,0.024
22,gen1_karmarkar_karp_pairs,1,ok,,False,0.043
22,gen1_lpt_first_fit,1,ok,,False,0.018
22,gen1_marginal_cost_greedy,1,ok,,False,0.025
22,gen1_worst_fit_balance,1,ok,,False,0.019
22,gen1_zone_blocks,1,ok,,False,0.015
22,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
22,gen2_tail_swap_local_search,2,ok,,False,0.075
22,gen2_two_tier_shift,2,ok,,False,0.023
22,gen2_variance_aware_bestfit,2,ok,,False,0.075
22,gen2_volatility_reserve,2,ok,,False,0.024
22,gen2_zone_diversify,2,ok,,False,0.039
22,gen3_exposure_budget,3,ok,,False,0.03
22,gen3_marginal_tail_cost,3,ok,,False,0.053
22,gen3_selective_reserve_aggressive,3,ok,,False,0.041
22,gen3_selective_reserve_balanced,3,ok,,False,0.043
22,gen3_selective_reserve_mild,3,ok,,False,0.037
22,gen3_zone_antichain,3,ok,,False,0.048
23,gen1_best_fit_decreasing,1,ok,,False,0.024
23,gen1_karmarkar_karp_pairs,1,ok,,False,0.044
23,gen1_lpt_first_fit,1,ok,,False,0.018
23,gen1_marginal_cost_greedy,1,ok,,False,0.024
23,gen1_worst_fit_balance,1,ok,,False,0.02
23,gen1_zone_blocks,1,ok,,False,0.015
23,gen2_pessimistic_alpha_pack,2,ok,,False,0.021
23,gen2_tail_swap_local_search,2,ok,,False,0.087
23,gen2_two_tier_shift,2,ok,,False,0.036
23,gen2_variance_aware_bestfit,2,ok,,False,0.088
23,gen2_volatility_reserve,2,ok,,False,0.026
23,gen2_zone_diversify,2,ok,,False,0.04
23,gen3_exposure_budget,3,ok,,False,0.032
23,gen3_marginal_tail_cost,3,ok,,False,0.049
23,gen3_selective_reserve_aggressive,3,ok,,False,0.042
23,gen3_selective_reserve_balanced,3,ok,,False,0.04
23,gen3_selective_reserve_mild,3,ok,,False,0.041
23,gen3_zone_antichain,3,ok,,False,0.048
24,gen1_best_fit_decreasing,1,ok,,False,0.024
24,gen1_karmarkar_karp_pairs,1,ok,,False,0.049
24,gen1_lpt_first_fit,1,ok,,False,0.019
24,gen1_marginal_cost_greedy,1,ok,,False,0.023
24,gen1_worst_fit_balance,1,ok,,False,0.02
24,gen1_zone_blocks,1,ok,,False,0.016
24,gen2_pessimistic_alpha_pack,2,ok,,False,0.025
24,gen2_tail_swap_local_search,2,ok,,False,0.095
24,gen2_two_tier_shift,2,ok,,False,0.025
24,gen2_variance_aware_bestfit,2,ok,,False,0.079
24,gen2_volatility_reserve,2,ok,,False,0.026
24,gen2_zone_diversify,2,ok,,False,0.042
24,gen3_exposure_budget,3,ok,,False,0.036
24,gen3_marginal_tail_cost,3,ok,,False,0.055
24,gen3_selective_reserve_aggressive,3,ok,,False,0.049
24,gen3_selective_reserve_balanced,3,ok,,False,0.046
24,gen3_selective_reserve_mild,3,ok,,False,0.043
24,gen3_zone_antichain,3,ok,,False,0.05
25,gen1_best_fit_decreasing,1,ok,,False,0.027
25,gen1_karmarkar_karp_pairs,1,ok,,False,0.047
25,gen1_lpt_first_fit,1,ok,,False,0.021
25,gen1_marginal_cost_greedy,1,ok,,False,0.025
25,gen1_worst_fit_balance,1,ok,,False,0.017
25,gen1_zone_blocks,1,ok,,False,0.016
25,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
25,gen2_tail_swap_local_search,2,ok,,False,0.057
25,gen2_two_tier_shift,2,ok,,False,0.023
25,gen2_variance_aware_bestfit,2,ok,,False,0.074
25,gen2_volatility_reserve,2,ok,,False,0.024
25,gen2_zone_diversify,2,ok,,False,0.039
25,gen3_exposure_budget,3,ok,,False,0.029
25,gen3_marginal_tail_cost,3,ok,,False,0.109
25,gen3_selective_reserve_aggressive,3,ok,,False,0.045
25,gen3_selective_reserve_balanced,3,ok,,False,0.038
25,gen3_selective_reserve_mild,3,ok,,False,0.037
25,gen3_zone_antichain,3,ok,,False,0.042
26,gen1_best_fit_decreasing,1,ok,,False,0.025
26,gen1_karmarkar_karp_pairs,1,ok,,False,0.047
26,gen1_lpt_first_fit,1,ok,,False,0.019
26,gen1_marginal_cost_greedy,1,ok,,False,0.025
26,gen1_worst_fit_balance,1,ok,,False,0.02
26,gen1_zone_blocks,1,ok,,False,0.016
26,gen2_pessimistic_alpha_pack,2,ok,,False,0.023
26,gen2_tail_swap_local_search,2,ok,,False,0.086
26,gen2_two_tier_shift,2,ok,,False,0.023
26,gen2_variance_aware_bestfit,2,ok,,False,0.077
26,gen2_volatility_reserve,2,ok,,False,0.026
26,gen2_zone_diversify,2,ok,,False,0.042
26,gen3_exposure_budget,3,ok,,False,0.036
26,gen3_marginal_tail_cost,3,ok,,False,0.055
26,gen3_selective_reserve_aggressive,3,ok,,False,0.046
26,gen3_selective_reserve_balanced,3,ok,,False,0.045
26,gen3_selective_reserve_mild,3,ok,,False,0.045
26,gen3_zone_antichain,3,ok,,False,0.056
27,gen1_best_fit_decreasing,1,ok,,False,0.025
27,gen1_karmarkar_karp_pairs,1,ok,,False,0.048
27,gen1_lpt_first_fit,1,ok,,False,0.019
27,gen1_marginal_cost_greedy,1,ok,,False,0.023
27,gen1_worst_fit_balance,1,ok,,False,0.02
27,gen1_zone_blocks,1,ok,,False,0.015
27,gen2_pessimistic_alpha_pack,2,ok,,False,0.024
27,gen2_tail_swap_local_search,2,ok,,False,0.084
27,gen2_two_tier_shift,2,ok,,False,0.023
27,gen2_variance_aware_bestfit,2,ok,,False,0.08
27,gen2_volatility_reserve,2,ok,,False,0.027
27,gen2_zone_diversify,2,ok,,False,0.041
27,gen3_exposure_budget,3,ok,,False,0.034
27,gen3_marginal_tail_cost,3,ok,,False,0.057
27,gen3_selective_reserve_aggressive,3,ok,,False,0.044
27,gen3_selective_reserve_balanced,3,ok,,False,0.041
27,gen3_selective_reserve_mild,3,ok,,False,0.038
27,gen3_zone_antichain,3,ok,,False,0.049
28,gen1_best_fit_decreasing,1,ok,,False,0.026
