seed,program,generation,status,detail,repaired,runtime_ms
6,gen2_05,2,error,KeyError: 'ornoess',False,0.0
6,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
7,gen1_01,1,error,KeyError: 'ornois',False,0.0
7,gen1_02,1,error,KeyError: 'ornois',False,0.0
7,gen1_03,1,ok,,False,0.022
7,gen1_04,1,ok,,False,0.043
7,gen1_05,1,error,KeyError: 'ornois',False,0.0
7,gen1_06,1,ok,,False,0.046
7,gen2_01,2,ok,,False,0.085
7,gen2_02,2,error,KeyError: 'ornoess',False,0.0
7,gen2_03,2,ok,,False,0.025
7,gen2_04,2,error,KeyError: 'ornoess',False,0.0
7,gen2_05,2,error,KeyError: 'ornoess',False,0.0
7,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
8,gen1_01,1,error,KeyError: 'ornois',False,0.0
8,gen1_02,1,error,KeyError: 'ornois',False,0.0
8,gen1_03,1,ok,,False,0.019
8,gen1_04,1,ok,,False,0.043
8,gen1_05,1,error,KeyError: 'ornois',False,0.0
8,gen1_06,1,ok,,False,0.044
8,gen2_01,2,ok,,False,0.046
8,gen2_02,2,error,KeyError: 'ornoess',False,0.0
8,gen2_03,2,ok,,False,0.026
8,gen2_04,2,error,KeyError: 'ornoess',False,0.0
8,gen2_05,2,error,KeyError: 'ornoess',False,0.0
8,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
9,gen1_01,1,error,KeyError: 'ornois',False,0.0
9,gen1_02,1,error,KeyError: 'ornois',False,0.0
9,gen1_03,1,ok,,False,0.019
9,gen1_04,1,ok,,False,0.045
9,gen1_05,1,error,KeyError: 'ornois',False,0.0
9,gen1_06,1,ok,,False,0.047
9,gen2_01,2,ok,,False,0.046
9,gen2_02,2,error,KeyError: 'ornoess',False,0.0
9,gen2_03,2,ok,,False,0.022
9,gen2_04,2,error,KeyError: 'ornoess',False,0.0
9,gen2_05,2,error,KeyError: 'ornoess',False,0.0
9,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
10,gen1_01,1,error,KeyError: 'ornois',False,0.0
10,gen1_02,1,error,KeyError: 'ornois',False,0.0
10,gen1_03,1,ok,,False,0.019
10,gen1_04,1,ok,,False,0.044
10,gen1_05,1,error,KeyError: 'ornois',False,0.0
10,gen1_06,1,ok,,False,0.05
10,gen2_01,2,ok,,False,0.046
10,gen2_02,2,error,KeyError: 'ornoess',False,0.0
10,gen2_03,2,ok,,False,0.023
10,gen2_04,2,error,KeyError: 'ornoess',False,0.0
10,gen2_05,2,error,KeyError: 'ornoess',False,0.0
10,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
11,gen1_01,1,error,KeyError: 'ornois',False,0.0
11,gen1_02,1,error,KeyError: 'ornois',False,0.0
11,gen1_03,1,ok,,False,0.019
11,gen1_04,1,ok,,False,0.044
11,gen1_05,1,error,KeyError: 'ornois',False,0.0
11,gen1_06,1,ok,,False,0.046
11,gen2_01,2,ok,,False,0.046
11,gen2_02,2,error,KeyError: 'ornoess',False,0.0
11,gen2_03,2,ok,,False,0.023
11,gen2_04,2,error,KeyError: 'ornoess',False,0.0
11,gen2_05,2,error,KeyError: 'ornoess',False,0.0
11,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
12,gen1_01,1,error,KeyError: 'ornois',False,0.0
12,gen1_02,1,error,KeyError: 'ornois',False,0.0
12,gen1_03,1,ok,,False,0.02
12,gen1_04,1,ok,,False,0.043
12,gen1_05,1,error,KeyError: 'ornois',False,0.0
12,gen1_06,1,ok,,False,0.049
12,gen2_01,2,ok,,False,0.051
12,gen2_02,2,error,KeyError: 'ornoess',False,0.0
12,gen2_03,2,ok,,False,0.022
12,gen2_04,2,error,KeyError: 'ornoess',False,0.0
12,gen2_05,2,error,KeyError: 'ornoess',False,0.0
12,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
13,gen1_01,1,error,KeyError: 'ornois',False,0.0
13,gen1_02,1,error,KeyError: 'ornois',False,0.0
13,gen1_03,1,ok,,False,0.022
13,gen1_04,1,ok,,False,0.045
13,gen1_05,1,error,KeyError: 'ornois',False,0.0
13,gen1_06,1,ok,,False,0.047
13,gen2_01,2,ok,,False,0.045
13,gen2_02,2,error,KeyError: 'ornoess',False,0.0
13,gen2_03,2,ok,,False,0.024
13,gen2_04,2,error,KeyError: 'ornoess',False,0.0
13,gen2_05,2,error,KeyError: 'ornoess',False,0.0
13,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
14,gen1_01,1,error,KeyError: 'ornois',False,0.0
14,gen1_02,1,error,KeyError: 'ornois',False,0.0
14,gen1_03,1,ok,,False,0.022
14,gen1_04,1,ok,,False,0.045
14,gen1_05,1,error,KeyError: 'ornois',False,0.0
14,gen1_06,1,ok,,False,0.047
14,gen2_01,2,ok,,False,0.046
14,gen2_02,2,error,KeyError: 'ornoess',False,0.0
14,gen2_03,2,ok,,False,0.026
14,gen2_04,2,error,KeyError: 'ornoess',False,0.0
14,gen2_05,2,error,KeyError: 'ornoess',False,0.0
14,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
15,gen1_01,1,error,KeyError: 'ornois',False,0.0
15,gen1_02,1,error,KeyError: 'ornois',False,0.0
15,gen1_03,1,ok,,False,0.019
15,gen1_04,1,ok,,False,0.045
15,gen1_05,1,error,KeyError: 'ornois',False,0.0
15,gen1_06,1,ok,,False,0.045
15,gen2_01,2,ok,,False,0.055
15,gen2_02,2,error,KeyError: 'ornoess',False,0.0
15,gen2_03,2,ok,,False,0.023
15,gen2_04,2,error,KeyError: 'ornoess',False,0.0
15,gen2_05,2,error,KeyError: 'ornoess',False,0.0
15,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
16,gen1_01,1,error,KeyError: 'ornois',False,0.0
16,gen1_02,1,error,KeyError: 'ornois',False,0.0
16,gen1_03,1,ok,,False,0.02
16,gen1_04,1,ok,,False,0.044
16,gen1_05,1,error,KeyError: 'ornois',False,0.0
16,gen1_06,1,ok,,False,0.047
16,gen2_01,2,ok,,False,0.046
16,gen2_02,2,error,KeyError: 'ornoess',False,0.0
16,gen2_03,2,ok,,False,0.022
16,gen2_04,2,error,KeyError: 'ornoess',False,0.0
16,gen2_05,2,error,KeyError: 'ornoess',False,0.0
16,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
17,gen1_01,1,error,KeyError: 'ornois',False,0.0
17,gen1_02,1,error,KeyError: 'ornois',False,0.0
17,gen1_03,1,ok,,False,0.019
17,gen1_04,1,ok,,False,0.043
17,gen1_05,1,error,KeyError: 'ornois',False,0.0
17,gen1_06,1,ok,,False,0.047
17,gen2_01,2,ok,,False,0.046
17,gen2_02,2,error,KeyError: 'ornoess',False,0.0
17,gen2_03,2,ok,,False,0.023
17,gen2_04,2,error,KeyError: 'ornoess',False,0.0
17,gen2_05,2,error,KeyError: 'ornoess',False,0.0
17,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
18,gen1_01,1,error,KeyError: 'ornois',False,0.0
18,gen1_02,1,error,KeyError: 'ornois',False,0.0
18,gen1_03,1,ok,,False,0.018
18,gen1_04,1,ok,,False,0.047
18,gen1_05,1,error,KeyError: 'ornois',False,0.0
18,gen1_06,1,ok,,False,0.046
18,gen2_01,2,ok,,False,0.046
18,gen2_02,2,error,KeyError: 'ornoess',False,0.0
18,gen2_03,2,ok,,False,0.023
18,gen2_04,2,error,KeyError: 'ornoess',False,0.0
18,gen2_05,2,error,KeyError: 'ornoess',False,0.0
18,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
19,gen1_01,1,error,KeyError: 'ornois',False,0.0
19,gen1_02,1,error,KeyError: 'ornois',False,0.0
19,gen1_03,1,ok,,False,0.023
19,gen1_04,1,ok,,False,0.048
19,gen1_05,1,error,KeyError: 'ornois',False,0.0
19,gen1_06,1,ok,,False,0.047
19,gen2_01,2,ok,,False,0.045
19,gen2_02,2,error,KeyError: 'ornoess',False,0.0
19,gen2_03,2,ok,,False,0.023
19,gen2_04,2,error,KeyError: 'ornoess',False,0.0
19,gen2_05,2,error,KeyError: 'ornoess',False,0.0
19,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
20,gen1_01,1,error,KeyError: 'ornois',False,0.0
20,gen1_02,1,error,KeyError: 'ornois',False,0.0
20,gen1_03,1,ok,,False,0.019
20,gen1_04,1,ok,,False,0.043
20,gen1_05,1,error,KeyError: 'ornois',False,0.0
20,gen1_06,1,ok,,False,0.045
20,gen2_01,2,ok,,False,0.048
20,gen2_02,2,error,KeyError: 'ornoess',False,0.0
20,gen2_03,2,ok,,False,0.025
20,gen2_04,2,error,KeyError: 'ornoess',False,0.0
20,gen2_05,2,error,KeyError: 'ornoess',False,0.0
20,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
21,gen1_01,1,error,KeyError: 'ornois',False,0.0
21,gen1_02,1,error,KeyError: 'ornois',False,0.0
21,gen1_03,1,ok,,False,0.018
21,gen1_04,1,ok,,False,0.044
21,gen1_05,1,error,KeyError: 'ornois',False,0.0
21,gen1_06,1,ok,,False,0.047
21,gen2_01,2,ok,,False,0.046
21,gen2_02,2,error,KeyError: 'ornoess',False,0.0
21,gen2_03,2,ok,,False,0.022
21,gen2_04,2,error,KeyError: 'ornoess',False,0.0
21,gen2_05,2,error,KeyError: 'ornoess',False,0.0
21,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
22,gen1_01,1,error,KeyError: 'ornois',False,0.0
22,gen1_02,1,error,KeyError: 'ornois',False,0.0
22,gen1_03,1,ok,,False,0.024
22,gen1_04,1,ok,,False,0.046
22,gen1_05,1,error,KeyError: 'ornois',False,0.0
22,gen1_06,1,ok,,False,0.045
22,gen2_01,2,ok,,False,0.049
22,gen2_02,2,error,KeyError: 'ornoess',False,0.0
22,gen2_03,2,ok,,False,0.022
22,gen2_04,2,error,KeyError: 'ornoess',False,0.0
22,gen2_05,2,error,KeyError: 'ornoess',False,0.0
22,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
23,gen1_01,1,error,KeyError: 'ornois',False,0.0
23,gen1_02,1,error,KeyError: 'ornois',False,0.0
23,gen1_03,1,ok,,False,0.018
23,gen1_04,1,ok,,False,0.045
23,gen1_05,1,error,KeyError: 'ornois',False,0.0
23,gen1_06,1,ok,,False,0.045
23,gen2_01,2,ok,,False,0.045
23,gen2_02,2,error,KeyError: 'ornoess',False,0.0
23,gen2_03,2,ok,,False,0.023
23,gen2_04,2,error,KeyError: 'ornoess',False,0.0
23,gen2_05,2,error,KeyError: 'ornoess',False,0.0
23,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
24,gen1_01,1,error,KeyError: 'ornois',False,0.0
24,gen1_02,1,error,KeyError: 'ornois',False,0.0
24,gen1_03,1,ok,,False,0.018
24,gen1_04,1,ok,,False,0.043
24,gen1_05,1,error,KeyError: 'ornois',False,0.0
24,gen1_06,1,ok,,False,0.045
24,gen2_01,2,ok,,False,0.045
24,gen2_02,2,error,KeyError: 'ornoess',False,0.0
24,gen2_03,2,ok,,False,0.026
24,gen2_04,2,error,KeyError: 'ornoess',False,0.0
24,gen2_05,2,error,KeyError: 'ornoess',False,0.0
24,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
25,gen1_01,1,error,KeyError: 'ornois',False,0.0
25,gen1_02,1,error,KeyError: 'ornois',False,0.0
25,gen1_03,1,ok,,False,0.019
25,gen1_04,1,ok,,False,0.044
25,gen1_05,1,error,KeyError: 'ornois',False,0.0
25,gen1_06,1,ok,,False,0.047
25,gen2_01,2,ok,,False,0.047
25,gen2_02,2,error,KeyError: 'ornoess',False,0.0
25,gen2_03,2,ok,,False,0.024
25,gen2_04,2,error,KeyError: 'ornoess',False,0.0
25,gen2_05,2,error,KeyError: 'ornoess',False,0.0
25,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
26,gen1_01,1,error,KeyError: 'ornois',False,0.0
26,gen1_02,1,error,KeyError: 'ornois',False,0.0
26,gen1_03,1,ok,,False,0.019
26,gen1_04,1,ok,,False,0.099
26,gen1_05,1,error,KeyError: 'ornois',False,0.0
26,gen1_06,1,ok,,False,0.057
26,gen2_01,2,ok,,False,0.048
26,gen2_02,2,error,KeyError: 'ornoess',False,0.0
26,gen2_03,2,ok,,False,0.024
26,gen2_04,2,error,KeyError: 'ornoess',False,0.0
26,gen2_05,2,error,KeyError: 'ornoess',False,0.0
26,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
27,gen1_01,1,error,KeyError: 'ornois',False,0.0
27,gen1_02,1,error,KeyError: 'ornois',False,0.0
27,gen1_03,1,ok,,False,0.019
27,gen1_04,1,ok,,False,0.043
27,gen1_05,1,error,KeyError: 'ornois',False,0.0
27,gen1_06,1,ok,,False,0.045
27,gen2_01,2,ok,,False,0.049
27,gen2_02,2,error,KeyError: 'ornoess',False,0.0
27,gen2_03,2,ok,,False,0.023
27,gen2_04,2,error,KeyError: 'ornoess',False,0.0
27,gen2_05,2,error,KeyError: 'ornoess',False,0.0
27,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
28,gen1_01,1,error,KeyError: 'ornois',False,0.0
28,gen1_02,1,error,KeyError: 'ornois',False,0.0
28,gen1_03,1,ok,,False,0.018
28,gen1_04,1,ok,,False,0.044
28,gen1_05,1,error,KeyError: 'ornois',False,0.0
28,gen1_06,1,ok,,False,0.051
28,gen2_01,2,ok,,False,0.044
28,gen2_02,2,error,KeyError: 'ornoess',False,0.0
28,gen2_03,2,ok,,False,0.023
28,gen2_04,2,error,KeyError: 'ornoess',False,0.0
28,gen2_05,2,error,KeyError: 'ornoess',False,0.0
28,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
29,gen1_01,1,error,KeyError: 'ornois',False,0.0
29,gen1_02,1,error,KeyError: 'ornois',False,0.0
29,gen1_03,1,ok,,False,0.019
29,gen1_04,1,ok,,False,0.043
29,gen1_05,1,error,KeyError: 'ornois',False,0.0
29,gen1_06,1,ok,,False,0.049
29,gen2_01,2,ok,,False,0.048
29,gen2_02,2,error,KeyError: 'ornoess',False,0.0
29,gen2_03,2,ok,,False,0.024
29,gen2_04,2,error,KeyError: 'ornoess',False,0.0
29,gen2_05,2,error,KeyError: 'ornoess',False,0.0
29,gen2_06,2,error,"TypeError: list indices must be integers or slices, not float",False,0.0
